sentence 1,sentence 2,score
"['De', 'gediende', 'repliek', ""'hand"", 'in', 'eigen', 'boezem', ""'"", 'vind', 'ik', 'hilarisch', '.']","['Ze', 'kwam', 'op', 'een', 'geweldige', 'manier', 'terug', 'met', 'haar', 'hand', 'op', 'haar', 'eigen', 'boezem', '.']",0.0309
"['ik', 'weet', 'niks', 'van', 'olivia', 'wilde', 'na', 'deze', 'fase', ':']","['Ik', 'weet', 'niks', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'periode', '.']",0.1313
"['ik', 'weet', 'niks', 'van', 'olivia', 'wilde', 'na', 'deze', 'fase', ':']","['Ik', 'ben', 'niet', 'op', 'de', 'hoogte', 'van', 'het', 'leven', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'fase', '.']",0.0654
"['ik', 'weet', 'niks', 'van', 'olivia', 'wilde', 'na', 'deze', 'fase', ':']","['Na', 'deze', 'periode', 'weet', 'ik', 'niets', 'van', 'Olivia', 'Wilde', '.']",0.0298
"['Ik', 'weet', 'niks', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'periode', '.']","['Ik', 'ben', 'niet', 'op', 'de', 'hoogte', 'van', 'het', 'leven', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'fase', '.']",0.249
"['Ik', 'weet', 'niks', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'periode', '.']","['Na', 'deze', 'periode', 'weet', 'ik', 'niets', 'van', 'Olivia', 'Wilde', '.']",0.1429
"['Ik', 'ben', 'niet', 'op', 'de', 'hoogte', 'van', 'het', 'leven', 'van', 'Olivia', 'Wilde', 'na', 'deze', 'fase', '.']","['Na', 'deze', 'periode', 'weet', 'ik', 'niets', 'van', 'Olivia', 'Wilde', '.']",0.0651
"['hij', 'lijkt', 'ook', 'teveel', 'op', 'jamai']","['Hij', 'lijkt', 'erg', 'veel', 'op', 'Jamai', '.']",0.0393
"['hij', 'lijkt', 'ook', 'teveel', 'op', 'jamai']","['Hij', 'toont', 'tevens', 'te', 'veel', 'gelijkenissen', 'met', 'Jamai', '.']",0
"['hij', 'lijkt', 'ook', 'teveel', 'op', 'jamai']","['Zijn', 'uiterlijk', 'komt', 'ook', 'te', 'veel', 'overeen', 'met', 'die', 'van', 'Jamai', '.']",0.017
"['Hij', 'lijkt', 'erg', 'veel', 'op', 'Jamai', '.']","['Hij', 'toont', 'tevens', 'te', 'veel', 'gelijkenissen', 'met', 'Jamai', '.']",0.0603
"['Hij', 'lijkt', 'erg', 'veel', 'op', 'Jamai', '.']","['Zijn', 'uiterlijk', 'komt', 'ook', 'te', 'veel', 'overeen', 'met', 'die', 'van', 'Jamai', '.']",0.0399
"['Hij', 'toont', 'tevens', 'te', 'veel', 'gelijkenissen', 'met', 'Jamai', '.']","['Zijn', 'uiterlijk', 'komt', 'ook', 'te', 'veel', 'overeen', 'met', 'die', 'van', 'Jamai', '.']",0.0539
"['Oh', 'ik', 'dacht', 'dat', 'ze', 'ijskoniging', 'werd', 'genoemt', 'maar', 'tis', 'dr', 'nickname', 'hier', 'haha']","['Ik', 'dacht', 'dat', 'ze', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'dat', 'is', 'haar', 'gebruikersnaam', 'hier', '.']",0.0778
"['Oh', 'ik', 'dacht', 'dat', 'ze', 'ijskoniging', 'werd', 'genoemt', 'maar', 'tis', 'dr', 'nickname', 'hier', 'haha']","['Ik', 'van', 'in', 'de', 'veronderstelling', 'dat', 'zij', ""'ijskoningin"", ""'"", 'genoemd', 'werd', ',', 'maar', 'dat', 'is', 'haar', 'bijnaam', 'hier', '.']",0.0144
"['Oh', 'ik', 'dacht', 'dat', 'ze', 'ijskoniging', 'werd', 'genoemt', 'maar', 'tis', 'dr', 'nickname', 'hier', 'haha']","['Ik', 'was', 'in', 'de', 'veronderstelling', 'dat', 'ze', 'de', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'het', 'is', 'haar', 'bijnaam', 'hier', '.']",0.0271
"['Ik', 'dacht', 'dat', 'ze', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'dat', 'is', 'haar', 'gebruikersnaam', 'hier', '.']","['Ik', 'van', 'in', 'de', 'veronderstelling', 'dat', 'zij', ""'ijskoningin"", ""'"", 'genoemd', 'werd', ',', 'maar', 'dat', 'is', 'haar', 'bijnaam', 'hier', '.']",0.2441
"['Ik', 'dacht', 'dat', 'ze', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'dat', 'is', 'haar', 'gebruikersnaam', 'hier', '.']","['Ik', 'was', 'in', 'de', 'veronderstelling', 'dat', 'ze', 'de', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'het', 'is', 'haar', 'bijnaam', 'hier', '.']",0.2713
"['Ik', 'van', 'in', 'de', 'veronderstelling', 'dat', 'zij', ""'ijskoningin"", ""'"", 'genoemd', 'werd', ',', 'maar', 'dat', 'is', 'haar', 'bijnaam', 'hier', '.']","['Ik', 'was', 'in', 'de', 'veronderstelling', 'dat', 'ze', 'de', 'ijskoningin', 'werd', 'genoemd', ',', 'maar', 'het', 'is', 'haar', 'bijnaam', 'hier', '.']",0.3666
"['walgelijk', 'walgelijk', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn']","['Erg', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn', '?']",0.726
"['walgelijk', 'walgelijk', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn']","['Ik', 'begrijp', 'niet', 'hoe', 'iemand', 'zich', 'zo', 'kan', 'gedragen']",0.0285
"['walgelijk', 'walgelijk', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn']","['Afschuwelijk', ',', 'hoe', 'kan', 'iemand', 'zich', 'zo', 'gedragen', '.']",0.0561
"['Erg', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn', '?']","['Ik', 'begrijp', 'niet', 'hoe', 'iemand', 'zich', 'zo', 'kan', 'gedragen']",0.0285
"['Erg', 'walgelijk', ',', 'hoe', 'kun', 'je', 'zo', 'zijn', '?']","['Afschuwelijk', ',', 'hoe', 'kan', 'iemand', 'zich', 'zo', 'gedragen', '.']",0.0561
"['Ik', 'begrijp', 'niet', 'hoe', 'iemand', 'zich', 'zo', 'kan', 'gedragen']","['Afschuwelijk', ',', 'hoe', 'kan', 'iemand', 'zich', 'zo', 'gedragen', '.']",0.1411
"['Maar', 'nee', 'het', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '!', '!']","['Maar', 'nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '.']",0.5707
"['Maar', 'nee', 'het', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '!', '!']","['Maar', 'nee', ':', 'het', 'is', 'een', 'vrouw', ',', 'die', 'is', 'derhalve', 'op', 'geld', 'uit', '.']",0.2033
"['Maar', 'nee', 'het', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '!', '!']","['Nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'verlangt', 'naar', 'geld', '.']",0.3318
"['Maar', 'nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '.']","['Maar', 'nee', ':', 'het', 'is', 'een', 'vrouw', ',', 'die', 'is', 'derhalve', 'op', 'geld', 'uit', '.']",0.0925
"['Maar', 'nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'wilt', 'geld', '.']","['Nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'verlangt', 'naar', 'geld', '.']",0.5707
"['Maar', 'nee', ':', 'het', 'is', 'een', 'vrouw', ',', 'die', 'is', 'derhalve', 'op', 'geld', 'uit', '.']","['Nee', ',', 'ze', 'is', 'een', 'vrouw', 'dus', 'ze', 'verlangt', 'naar', 'geld', '.']",0.0781
"['ik', 'vind', 'hem', 'een', 'soort', 'Jort', 'Kelder', 'variant', '.']","['Ik', 'vind', 'hem', 'vergelijkbaar', 'met', 'Jort', 'Kelder', '.']",0.0775
"['ik', 'vind', 'hem', 'een', 'soort', 'Jort', 'Kelder', 'variant', '.']","['Ik', 'vind', 'hem', 'een', 'evenbeeld', 'van', 'Jort', 'Kelder', '.']",0.1562
"['ik', 'vind', 'hem', 'een', 'soort', 'Jort', 'Kelder', 'variant', '.']","['Hij', 'doet', 'mij', 'denken', 'aan', 'Jort', 'Kelder', '.']",0.0574
"['Ik', 'vind', 'hem', 'vergelijkbaar', 'met', 'Jort', 'Kelder', '.']","['Ik', 'vind', 'hem', 'een', 'evenbeeld', 'van', 'Jort', 'Kelder', '.']",0.1996
"['Ik', 'vind', 'hem', 'vergelijkbaar', 'met', 'Jort', 'Kelder', '.']","['Hij', 'doet', 'mij', 'denken', 'aan', 'Jort', 'Kelder', '.']",0.1375
"['Ik', 'vind', 'hem', 'een', 'evenbeeld', 'van', 'Jort', 'Kelder', '.']","['Hij', 'doet', 'mij', 'denken', 'aan', 'Jort', 'Kelder', '.']",0.1213
"['haha', 'ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen']","['Ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen', '.']",0.8852
"['haha', 'ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen']","['Hij', 'benoemt', 'nu', 'dat', 'zij', ',', 'verondersteld', ',', 'alleen', 'met', 'alleen', 'vrouwen', 'zou', 'willen', 'kussen', '.']",0.0714
"['haha', 'ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen']","['Hij', 'beweert', 'nu', 'dat', 'zij', 'slechts', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'kussen', '.']",0.2168
"['Ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen', '.']","['Hij', 'benoemt', 'nu', 'dat', 'zij', ',', 'verondersteld', ',', 'alleen', 'met', 'alleen', 'vrouwen', 'zou', 'willen', 'kussen', '.']",0.0735
"['Ja', 'en', 'nu', 'zegt', 'hij', 'ook', 'dat', 'zij', 'zelf', 'zogenaamd', 'alleen', 'maar', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'zoenen', '.']","['Hij', 'beweert', 'nu', 'dat', 'zij', 'slechts', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'kussen', '.']",0.2232
"['Hij', 'benoemt', 'nu', 'dat', 'zij', ',', 'verondersteld', ',', 'alleen', 'met', 'alleen', 'vrouwen', 'zou', 'willen', 'kussen', '.']","['Hij', 'beweert', 'nu', 'dat', 'zij', 'slechts', 'met', 'andere', 'vrouwen', 'zou', 'willen', 'kussen', '.']",0.3247
"['Over', 'z', '’', 'n', '“', 'excuus', '”', 'ga', 'ik', 'maar', 'niets', 'eens', 'beginnen…']","['Over', 'zijn', 'zogenaamde', 'excuus', 'ga', 'ik', 'maar', 'niet', 'beginnen', '.']",0.0879
"['Over', 'z', '’', 'n', '“', 'excuus', '”', 'ga', 'ik', 'maar', 'niets', 'eens', 'beginnen…']","['Ik', 'zal', 'maar', 'niets', 'zeggen', 'over', 'zijn', 'zogenaamde', ""'excuses"", ""'"", '.']",0.0332
"['Over', 'z', '’', 'n', '“', 'excuus', '”', 'ga', 'ik', 'maar', 'niets', 'eens', 'beginnen…']","['Ik', 'ga', 'het', 'niet', 'hebben', 'over', 'zijn', 'verdediging', '.']",0.0154
"['Over', 'zijn', 'zogenaamde', 'excuus', 'ga', 'ik', 'maar', 'niet', 'beginnen', '.']","['Ik', 'zal', 'maar', 'niets', 'zeggen', 'over', 'zijn', 'zogenaamde', ""'excuses"", ""'"", '.']",0.0474
"['Over', 'zijn', 'zogenaamde', 'excuus', 'ga', 'ik', 'maar', 'niet', 'beginnen', '.']","['Ik', 'ga', 'het', 'niet', 'hebben', 'over', 'zijn', 'verdediging', '.']",0.0303
"['Ik', 'zal', 'maar', 'niets', 'zeggen', 'over', 'zijn', 'zogenaamde', ""'excuses"", ""'"", '.']","['Ik', 'ga', 'het', 'niet', 'hebben', 'over', 'zijn', 'verdediging', '.']",0.0483
"['wow', ',', 'wat', 'een', 'loser', 'zeg', '.']","['Wat', 'een', 'mislukkeling', '.']",0.0451
"['wow', ',', 'wat', 'een', 'loser', 'zeg', '.']","['Wat', 'een', 'mislukkeling', '.']",0.0451
"['wow', ',', 'wat', 'een', 'loser', 'zeg', '.']","['Hij', 'is', 'een', 'ongelofelijke', 'stommeling', '.']",0.0411
"['Wat', 'een', 'mislukkeling', '.']","['Wat', 'een', 'mislukkeling', '.']",1.0
"['Wat', 'een', 'mislukkeling', '.']","['Hij', 'is', 'een', 'ongelofelijke', 'stommeling', '.']",0.0485
"['Wat', 'een', 'mislukkeling', '.']","['Hij', 'is', 'een', 'ongelofelijke', 'stommeling', '.']",0.0485
"['Want', 'de', 'familie', 'Kardashian', 'is', 'allws', 'bwhalve', 'privé', 'idd']","['De', 'Kardashian', 'familie', 'is', 'inderdaad', 'alles', 'behalve', 'privé', '.']",0.0339
"['Want', 'de', 'familie', 'Kardashian', 'is', 'allws', 'bwhalve', 'privé', 'idd']","['De', 'familie', 'Kardashian', 'is', 'erg', 'open', 'over', 'hun', 'privéleven', '.']",0.1045
"['Want', 'de', 'familie', 'Kardashian', 'is', 'allws', 'bwhalve', 'privé', 'idd']","['Het', 'leven', 'van', 'de', 'familie', 'Kardashian', 'is', 'alles', 'behalve', 'privé', '.']",0.2481
"['De', 'Kardashian', 'familie', 'is', 'inderdaad', 'alles', 'behalve', 'privé', '.']","['De', 'familie', 'Kardashian', 'is', 'erg', 'open', 'over', 'hun', 'privéleven', '.']",0.0316
"['De', 'Kardashian', 'familie', 'is', 'inderdaad', 'alles', 'behalve', 'privé', '.']","['Het', 'leven', 'van', 'de', 'familie', 'Kardashian', 'is', 'alles', 'behalve', 'privé', '.']",0.2699
"['De', 'familie', 'Kardashian', 'is', 'erg', 'open', 'over', 'hun', 'privéleven', '.']","['Het', 'leven', 'van', 'de', 'familie', 'Kardashian', 'is', 'alles', 'behalve', 'privé', '.']",0.1003
"['I', 'can', '’', 't', 'met', 'die', 'd/t', 'fouten']","['Ik', 'kan', 'niet', 'tegen', 'dt-fouten', '.']",0
"['I', 'can', '’', 't', 'met', 'die', 'd/t', 'fouten']","['Ik', 'erger', 'mij', 'aan', 'die', 'dt-fouten', '.']",0.0286
"['I', 'can', '’', 't', 'met', 'die', 'd/t', 'fouten']","['Ik', 'erger', 'me', 'dood', 'aan', 'die', 'dt-fouten', '.']",0.0278
"['Ik', 'kan', 'niet', 'tegen', 'dt-fouten', '.']","['Ik', 'erger', 'mij', 'aan', 'die', 'dt-fouten', '.']",0.0773
"['Ik', 'kan', 'niet', 'tegen', 'dt-fouten', '.']","['Ik', 'erger', 'me', 'dood', 'aan', 'die', 'dt-fouten', '.']",0.065
"['Ik', 'erger', 'mij', 'aan', 'die', 'dt-fouten', '.']","['Ik', 'erger', 'me', 'dood', 'aan', 'die', 'dt-fouten', '.']",0.4111
"['het', 'snoepje', 'van', 'de', 'week']","['Het', 'snoepje', 'van', 'de', 'week', '.']",0.5081
"['het', 'snoepje', 'van', 'de', 'week']","['De', 'traktatie', 'van', 'de', 'week', '.']",0.2021
"['het', 'snoepje', 'van', 'de', 'week']","['Het', 'liefje', 'van', 'de', 'week', '.']",0.2021
"['Het', 'snoepje', 'van', 'de', 'week', '.']","['De', 'traktatie', 'van', 'de', 'week', '.']",0.5081
"['Het', 'snoepje', 'van', 'de', 'week', '.']","['Het', 'liefje', 'van', 'de', 'week', '.']",0.5373
"['De', 'traktatie', 'van', 'de', 'week', '.']","['Het', 'liefje', 'van', 'de', 'week', '.']",0.5081
"['Ja', 'wild', '‘', 'n', 'out', 'ken', 'ik', 'van', 'vroegah', 'maar', 'bestaat', 'dat', 'nog', '?']","['Ja', 'Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', '.', 'Bestaat', 'dat', 'nog', '?']",0.1245
"['Ja', 'wild', '‘', 'n', 'out', 'ken', 'ik', 'van', 'vroegah', 'maar', 'bestaat', 'dat', 'nog', '?']","['Ik', 'herinner', 'mij', '``', 'Wild', ""'N"", ""'"", 'Out', ""''"", 'van', 'vroeger', '.', 'Bestaat', 'dit', 'nog', '?']",0.0288
"['Ja', 'wild', '‘', 'n', 'out', 'ken', 'ik', 'van', 'vroegah', 'maar', 'bestaat', 'dat', 'nog', '?']","['Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', 'maar', 'ik', 'vraag', 'me', 'af', 'of', 'dat', 'nog', 'bestaat', '.']",0.0779
"['Ja', 'Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', '.', 'Bestaat', 'dat', 'nog', '?']","['Ik', 'herinner', 'mij', '``', 'Wild', ""'N"", ""'"", 'Out', ""''"", 'van', 'vroeger', '.', 'Bestaat', 'dit', 'nog', '?']",0.2131
"['Ja', 'Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', '.', 'Bestaat', 'dat', 'nog', '?']","['Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', 'maar', 'ik', 'vraag', 'me', 'af', 'of', 'dat', 'nog', 'bestaat', '.']",0.3957
"['Ik', 'herinner', 'mij', '``', 'Wild', ""'N"", ""'"", 'Out', ""''"", 'van', 'vroeger', '.', 'Bestaat', 'dit', 'nog', '?']","['Wild', ""'N"", 'Out', 'ken', 'ik', 'van', 'vroeger', 'maar', 'ik', 'vraag', 'me', 'af', 'of', 'dat', 'nog', 'bestaat', '.']",0.0396
"['en', 'al', 'doet', 'ze', 'een', 'beetje', '“', 'raar', '”', ',', 'ik', 'denk', 'dat', 'in', 'zo', '’', 'n', 'situatie', 'ook', 'veel', 'gemengde', 'gevoelens', 'bij', 'komt', 'kijken', '.']","['Ze', 'doet', 'misschien', 'een', 'beetje', 'raar', ',', 'maar', 'ik', 'denk', 'dat', 'in', 'dergelijke', 'situaties', 'er', 'allerlei', 'gemengde', 'gevoelens', 'bij', 'komen', 'kijken', '.']",0.1687
"['en', 'al', 'doet', 'ze', 'een', 'beetje', '“', 'raar', '”', ',', 'ik', 'denk', 'dat', 'in', 'zo', '’', 'n', 'situatie', 'ook', 'veel', 'gemengde', 'gevoelens', 'bij', 'komt', 'kijken', '.']","['Ik', 'ben', 'in', 'de', 'veronderstelling', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'in', 'een', 'dergelijke', 'situatie', 'komen', 'kijken', 'en', 'dat', 'zij', 'zich', 'daarom', 'wat', 'vreemd', 'gedraagt', '.']",0.0487
"['en', 'al', 'doet', 'ze', 'een', 'beetje', '“', 'raar', '”', ',', 'ik', 'denk', 'dat', 'in', 'zo', '’', 'n', 'situatie', 'ook', 'veel', 'gemengde', 'gevoelens', 'bij', 'komt', 'kijken', '.']","['Ook', 'al', 'gedraagt', 'ze', 'zich', 'eigenaardig', ',', 'ik', 'denk', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'komen', 'kijken', 'bij', 'dit', 'soort', 'situaties', '.']",0.1483
"['Ze', 'doet', 'misschien', 'een', 'beetje', 'raar', ',', 'maar', 'ik', 'denk', 'dat', 'in', 'dergelijke', 'situaties', 'er', 'allerlei', 'gemengde', 'gevoelens', 'bij', 'komen', 'kijken', '.']","['Ik', 'ben', 'in', 'de', 'veronderstelling', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'in', 'een', 'dergelijke', 'situatie', 'komen', 'kijken', 'en', 'dat', 'zij', 'zich', 'daarom', 'wat', 'vreemd', 'gedraagt', '.']",0.0285
"['Ze', 'doet', 'misschien', 'een', 'beetje', 'raar', ',', 'maar', 'ik', 'denk', 'dat', 'in', 'dergelijke', 'situaties', 'er', 'allerlei', 'gemengde', 'gevoelens', 'bij', 'komen', 'kijken', '.']","['Ook', 'al', 'gedraagt', 'ze', 'zich', 'eigenaardig', ',', 'ik', 'denk', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'komen', 'kijken', 'bij', 'dit', 'soort', 'situaties', '.']",0.0725
"['Ik', 'ben', 'in', 'de', 'veronderstelling', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'in', 'een', 'dergelijke', 'situatie', 'komen', 'kijken', 'en', 'dat', 'zij', 'zich', 'daarom', 'wat', 'vreemd', 'gedraagt', '.']","['Ook', 'al', 'gedraagt', 'ze', 'zich', 'eigenaardig', ',', 'ik', 'denk', 'dat', 'er', 'veel', 'gemengde', 'gevoelens', 'komen', 'kijken', 'bij', 'dit', 'soort', 'situaties', '.']",0.1767
"['wat', 'vinden', 'we', 'van', 'zendaya', 'en', 'haar', 'short', 'king', '?']","['Wat', 'vindt', 'men', 'van', 'Zendaya', 'en', 'haar', 'kleinere', 'partner', '?']",0.0531
"['wat', 'vinden', 'we', 'van', 'zendaya', 'en', 'haar', 'short', 'king', '?']","['Wat', 'is', 'de', 'publieke', 'opinie', 'over', 'de', 'korte', 'partner', 'van', 'Zendaya', '?']",0.0203
"['wat', 'vinden', 'we', 'van', 'zendaya', 'en', 'haar', 'short', 'king', '?']","['Wat', 'is', 'jullie', 'mening', 'over', 'Zendaya', 'en', 'haar', 'kleine', 'man', '?']",0.0441
"['Wat', 'vindt', 'men', 'van', 'Zendaya', 'en', 'haar', 'kleinere', 'partner', '?']","['Wat', 'is', 'de', 'publieke', 'opinie', 'over', 'de', 'korte', 'partner', 'van', 'Zendaya', '?']",0.0453
"['Wat', 'vindt', 'men', 'van', 'Zendaya', 'en', 'haar', 'kleinere', 'partner', '?']","['Wat', 'is', 'jullie', 'mening', 'over', 'Zendaya', 'en', 'haar', 'kleine', 'man', '?']",0.106
"['Wat', 'is', 'de', 'publieke', 'opinie', 'over', 'de', 'korte', 'partner', 'van', 'Zendaya', '?']","['Wat', 'is', 'jullie', 'mening', 'over', 'Zendaya', 'en', 'haar', 'kleine', 'man', '?']",0.0458
"['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonne', '’', 's', 'app', 'zit', '(', 'ja', 'voor', 'de', 'rest', 'is', 'mn', 'vriendin', 'echt', 'heel', 'leuk', ')', ':']","['Via', 'mijn', 'vriendin', ',', 'zij', 'zit', 'in', 'Yvonne', ""'s"", 'app', '.', 'Voor', 'de', 'rest', 'is', 'mijn', 'vriendin', 'heel', 'leuk', '.']",0.0926
"['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonne', '’', 's', 'app', 'zit', '(', 'ja', 'voor', 'de', 'rest', 'is', 'mn', 'vriendin', 'echt', 'heel', 'leuk', ')', ':']","['Dit', 'weet', 'ik', 'via', 'een', 'vriendin', 'die', 'in', 'een', 'groepsgesprek', 'met', 'Yvonne', 'deelneemt', '.', 'Naast', 'dit', 'feit', 'is', 'mijn', 'vriendin', 'erg', 'erg', '.']",0.0561
"['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonne', '’', 's', 'app', 'zit', '(', 'ja', 'voor', 'de', 'rest', 'is', 'mn', 'vriendin', 'echt', 'heel', 'leuk', ')', ':']","['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonnes', 'app', 'zit', '.', 'Overigens', 'is', 'mijn', 'vriendin', 'erg', 'leuk', '.']",0.1859
"['Via', 'mijn', 'vriendin', ',', 'zij', 'zit', 'in', 'Yvonne', ""'s"", 'app', '.', 'Voor', 'de', 'rest', 'is', 'mijn', 'vriendin', 'heel', 'leuk', '.']","['Dit', 'weet', 'ik', 'via', 'een', 'vriendin', 'die', 'in', 'een', 'groepsgesprek', 'met', 'Yvonne', 'deelneemt', '.', 'Naast', 'dit', 'feit', 'is', 'mijn', 'vriendin', 'erg', 'erg', '.']",0.0524
"['Via', 'mijn', 'vriendin', ',', 'zij', 'zit', 'in', 'Yvonne', ""'s"", 'app', '.', 'Voor', 'de', 'rest', 'is', 'mijn', 'vriendin', 'heel', 'leuk', '.']","['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonnes', 'app', 'zit', '.', 'Overigens', 'is', 'mijn', 'vriendin', 'erg', 'leuk', '.']",0.1003
"['Dit', 'weet', 'ik', 'via', 'een', 'vriendin', 'die', 'in', 'een', 'groepsgesprek', 'met', 'Yvonne', 'deelneemt', '.', 'Naast', 'dit', 'feit', 'is', 'mijn', 'vriendin', 'erg', 'erg', '.']","['Via', 'mijn', 'vriendin', 'die', 'in', 'Yvonnes', 'app', 'zit', '.', 'Overigens', 'is', 'mijn', 'vriendin', 'erg', 'leuk', '.']",0.1522
"['ik', 'denk', 'dat', 'dat', 'ze', 'echt', 'precies', 'niets', 'kan', 'boeien', 'hahaha']","['Ik', 'denk', 'dat', 'haar', 'dat', 'onverschillig', 'laat', '.']",0.0447
"['ik', 'denk', 'dat', 'dat', 'ze', 'echt', 'precies', 'niets', 'kan', 'boeien', 'hahaha']","['Ik', 'denk', 'dat', 'dit', 'feit', 'ze', 'niet', 'erg', 'interesseert', '.']",0.0447
"['ik', 'denk', 'dat', 'dat', 'ze', 'echt', 'precies', 'niets', 'kan', 'boeien', 'hahaha']","['Ik', 'denk', 'dat', 'zij', 'zich', 'daar', 'niets', 'van', 'aantrekt', '.']",0.0447
"['Ik', 'denk', 'dat', 'haar', 'dat', 'onverschillig', 'laat', '.']","['Ik', 'denk', 'dat', 'dit', 'feit', 'ze', 'niet', 'erg', 'interesseert', '.']",0.1122
"['Ik', 'denk', 'dat', 'haar', 'dat', 'onverschillig', 'laat', '.']","['Ik', 'denk', 'dat', 'zij', 'zich', 'daar', 'niets', 'van', 'aantrekt', '.']",0.1122
"['Ik', 'denk', 'dat', 'dit', 'feit', 'ze', 'niet', 'erg', 'interesseert', '.']","['Ik', 'denk', 'dat', 'zij', 'zich', 'daar', 'niets', 'van', 'aantrekt', '.']",0.1122
"['Wtf', 'dat', 'Bibi', 'nu', 'ook', 'nog', '4', '‘', 'lelijke', '’', 'foto', '’', 's', 'van', 'Waylon', 'post', 'voor', 'vaderdag', '.']","['Het', 'verbaast', 'mij', 'dat', 'Bibi', 'nu', 'nog', '4', 'lelijke', 'foto', ""'s"", 'van', 'Waylon', 'post', 'voor', 'Vaderdag', '.']",0.2205
"['Wtf', 'dat', 'Bibi', 'nu', 'ook', 'nog', '4', '‘', 'lelijke', '’', 'foto', '’', 's', 'van', 'Waylon', 'post', 'voor', 'vaderdag', '.']","['Wat', 'gek', 'dat', 'Bibi', 'vier', ""'onaantrekkelijke"", ""'"", 'foto', ""'s"", 'van', 'Waylon', 'plaatst', 'voor', 'vaderdag', '.']",0.0761
"['Wtf', 'dat', 'Bibi', 'nu', 'ook', 'nog', '4', '‘', 'lelijke', '’', 'foto', '’', 's', 'van', 'Waylon', 'post', 'voor', 'vaderdag', '.']","['Ik', 'vind', 'het', 'verbazingwekkend', 'dat', 'Bibi', 'ook', 'nog', 'vier', 'oncharmante', 'foto', ""'s"", 'van', 'Waylon', 'plaatst', 'op', 'vaderdag', '.']",0.0445
